config,ReadFile,GetFileTree,GetFileDiagnostics,GetUsage,GetSignature,UpsertFinding,SearchFindings,CreateFile,ReplaceFile,DeleteFile,FileDeprecated
C1,44.0,3.6666666666666665,18.333333333333332,9.666666666666666,5.666666666666667,1.6666666666666667,0.3333333333333333,23.333333333333332,26.333333333333332,0.3333333333333333,9.0
C2,21.666666666666668,3.6666666666666665,15.333333333333334,9.0,4.666666666666667,1.6666666666666667,0.6666666666666666,19.666666666666668,19.666666666666668,0.0,9.0
C3,12.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,15.666666666666666,21.0,0.0,9.0
C4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.333333333333332,0.0,9.0
C5,77.0,8.0,48.666666666666664,24.333333333333332,11.333333333333334,5.0,0.6666666666666666,23.0,27.333333333333332,0.0,0.0
C6,88.0,7.666666666666667,52.666666666666664,24.0,9.666666666666666,4.666666666666667,0.3333333333333333,19.0,27.666666666666668,0.0,0.0
C7,39.666666666666664,2.6666666666666665,23.333333333333332,10.0,6.0,2.0,0.3333333333333333,12.666666666666666,18.333333333333332,0.0,0.0
C8,49.333333333333336,3.6666666666666665,32.333333333333336,15.0,7.666666666666667,4.0,0.0,14.0,14.333333333333334,0.0,0.0
