config,ReadFile,GetFileTree,GetFileDiagnostics,GetUsage,GetSignature,UpsertFinding,SearchFindings,CreateFile,ReplaceFile,DeleteFile,FileDeprecated
C1,30.913348946135827,2.5761124121779857,12.880562060889927,6.791569086651053,3.9812646370023423,1.17096018735363,0.23419203747072595,16.39344262295082,18.501170960187352,0.23419203747072595,6.323185011709602
C2,20.634920634920633,3.4920634920634916,14.603174603174601,8.57142857142857,4.444444444444444,1.5873015873015872,0.6349206349206349,18.730158730158728,18.730158730158728,0.0,8.57142857142857
C3,20.11173184357542,0.0,2.2346368715083798,0.5586592178770949,0.0,0.5586592178770949,0.0,26.256983240223462,35.19553072625698,0.0,15.083798882681565
C4,1.6260162601626014,0.0,0.0,0.0,0.0,0.0,0.0,36.58536585365854,39.83739837398373,0.0,21.951219512195124
C5,34.171597633136095,3.5502958579881656,21.597633136094675,10.798816568047338,5.029585798816568,2.2189349112426036,0.29585798816568043,10.207100591715976,12.1301775147929,0.0,0.0
C6,37.66048502139801,3.281027104136948,22.539229671897292,10.271041369472183,4.13694721825963,1.997146932952925,0.14265335235378035,8.13124108416548,11.840228245363768,0.0,0.0
C7,34.49275362318841,2.318840579710145,20.28985507246377,8.695652173913045,5.217391304347826,1.739130434782609,0.2898550724637681,11.01449275362319,15.942028985507248,0.0,0.0
C8,35.15439429928741,2.6128266033254155,23.040380047505938,10.688836104513063,5.463182897862233,2.850356294536817,0.0,9.97624703087886,10.21377672209026,0.0,0.0
