config,Perception,Code Analysis,Memory,Mutation
C1,46.370023419203754,10.772833723653397,1.4051522248243562,41.451990632318505
C2,38.730158730158735,13.015873015873014,2.222222222222222,46.03174603174603
C3,22.346368715083802,0.5586592178770949,0.5586592178770949,76.53631284916202
C4,1.6260162601626018,0.0,0.0,98.3739837398374
C5,59.319526627218934,15.828402366863905,2.514792899408284,22.337278106508876
C6,63.48074179743224,14.40798858773181,2.1398002853067046,19.971469329529246
C7,57.10144927536231,13.913043478260873,2.0289855072463774,26.95652173913044
C8,60.80760095011877,16.152019002375297,2.850356294536817,20.19002375296912
