job_name,summary_run,summary_errors,summary_warnings,summary_price,summary_duration_analysis,summary_duration_planning,summary_duration_migration,summary_his,summary_plansteps,summary_successfullplansteps,summary_compilable,summary_task_monitor_compilable,summary_intensity_profiler_compilable,summary_object_track_editor_compilable,summary_compilable_with_hi,summary_task_monitor_compilable_hi,summary_intensity_profiler_compilable_hi,summary_object_track_editor_compilable_hi,summary_task_monitor_openable,summary_intensity_profiler_openable,summary_object_track_editor_openable,summary_task_monitor_ssim,summary_intensity_profiler_ssim,summary_object_track_editor_ssim,summary_present,json_source_file,json_model,json_model_raw,json_run_number,json_total_tokens,json_prompt_tokens,json_completion_tokens,json_llm_call_count,json_tokens_per_step,json_agentic_actions,json_non_agentic_actions,json_plan_success_rate,json_plan_step_count,json_successful_plan_steps,json_compilation_succeeded,json_tool_usage_total,json_tool_success_total,json_tool_usage_json,json_tool_success_json,json_execution_modes_json,json_tool_replacefile_count,json_tool_createfile_count,json_tool_getfiletree_count,json_tool_getfilediagnostics_count,json_tool_readfile_count,json_tool_getusage_count,json_tool_getsignature_count,json_tool_upsertfinding_count,json_tool_replacefile_success,json_tool_createfile_success,json_tool_getfiletree_success,json_tool_getfilediagnostics_success,json_tool_readfile_success,json_tool_getusage_success,json_tool_getsignature_success,json_tool_upsertfinding_success,json_tool_searchfindings_count,json_tool_searchfindings_success,json_tool_filedeprecated_count,json_tool_filedeprecated_success,json_tool_deletefile_count,json_tool_deletefile_success,json_json_present,md_source_file,md_cost_before,md_cost_after,md_cost_delta,md_duration_analysis_s,md_duration_planning_s,md_duration_migration_s,md_errors,md_warnings,md_task_monitor_total,md_task_monitor_xaml,md_task_monitor_codebehind,md_task_monitor_viewmodel,md_intensity_profiler_total,md_intensity_profiler_xaml,md_intensity_profiler_codebehind,md_intensity_profiler_viewmodel,md_object_track_editor_total,md_object_track_editor_xaml,md_object_track_editor_codebehind,md_object_track_editor_viewmodel,md_markdown_present,image_config,image_run,image_folder,image_folder_resolution,image_task_monitor_original,image_task_monitor_migrated,image_task_monitor_ssim,image_task_monitor_original_width,image_task_monitor_original_height,image_task_monitor_migrated_width,image_task_monitor_migrated_height,image_task_monitor_padding_applied,image_task_monitor_ssim_status,image_intensity_profiler_original,image_intensity_profiler_migrated,image_intensity_profiler_ssim,image_intensity_profiler_original_width,image_intensity_profiler_original_height,image_intensity_profiler_migrated_width,image_intensity_profiler_migrated_height,image_intensity_profiler_padding_applied,image_intensity_profiler_ssim_status,image_object_track_editor_original,image_object_track_editor_migrated,image_object_track_editor_ssim,image_object_track_editor_ssim_status,image_object_track_editor_original_width,image_object_track_editor_original_height,image_object_track_editor_migrated_width,image_object_track_editor_migrated_height,image_object_track_editor_padding_applied,run,errors,warnings,cost,hi_count,plan_steps,successful_plan_steps,duration_analysis_s,duration_planning_s,duration_migration_s,duration_total_s,build_success,task_monitor_compilable,task_monitor_compilable_hi,task_monitor_openable,intensity_profiler_compilable,intensity_profiler_compilable_hi,intensity_profiler_openable,object_track_editor_compilable,object_track_editor_compilable_hi,object_track_editor_openable,partial_build_observed_count,partial_build_data_coverage_pct,partial_build_count,partial_build_rate_pct,partial_build_hi_observed_count,partial_build_hi_data_coverage_pct,partial_build_hi_count,partial_build_hi_rate_pct,openable_dialog_observed_count,openable_dialog_data_coverage_pct,openable_dialog_count,openable_dialog_rate_pct,total_tokens,prompt_tokens,completion_tokens,llm_call_count,agentic_actions,non_agentic_actions,tool_actions,plan_success_rate,task_monitor_ssim,task_monitor_ssim_status,task_monitor_ssim_source,intensity_profiler_ssim,intensity_profiler_ssim_status,intensity_profiler_ssim_source,object_track_editor_ssim,object_track_editor_ssim_status,object_track_editor_ssim_source,ssim_conditional_mean,ssim_available_count,ssim_coverage_pct,visual_quality_score,ssim,config,Scaffold,Repair,Planner
ConfigurationSelectionExperiment_C1_1,1.0,17.0,0.0,5.04,88.0,95.0,3703.0,5.0,29.0,29.0,False,True,True,False,False,True,True,False,True,True,False,,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\job_reports\job_reports_1.json,gpt-56-terra,gpt-56-terra,1,2894692,2777654,117038,101,482448.6666666667,150,26,88.46153846153845,26,23,False,176,168,"{""CreateFile"": 30, ""DeleteFile"": 1, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 29, ""GetFileTree"": 7, ""GetSignature"": 4, ""GetUsage"": 10, ""ReadFile"": 60, ""ReplaceFile"": 26}","{""CreateFile"": 30, ""DeleteFile"": 1, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 29, ""GetFileTree"": 7, ""GetSignature"": 4, ""GetUsage"": 10, ""ReadFile"": 53, ""ReplaceFile"": 25}","{""Agentic"": 117, ""Deterministic"": 8, ""Repair"": 20, ""Scaffold"": 31}",26,30,7.0,29.0,60.0,10.0,4.0,,25,30,7.0,29.0,53.0,10.0,4.0,,,,9.0,9.0,1.0,1.0,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\markdown\ConfigurationSelectionExperiment_C1_1.md,5.989913,11.03013,5.040217,88.0,95.0,3703.0,17,0,0,0,0,0,0,0,0,0,0,10,0,7,True,C1,1,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C1\1,config_run,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\TaskMonitor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C1\1\TaskMonitor.png,0.6752789747113993,436,293,420,254,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\IntensityProfiler.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C1\1\IntensityProfiler.png,0.748532717341678,877.0,493.0,770.0,454.0,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\ObjectTrackEditor.png,,,missing_migrated,,,,,,1.0,17.0,0.0,5.04,5.0,29.0,29.0,88.0,95.0,3703.0,3886.0,False,True,True,True,True,True,True,False,False,False,3,100.0,2.0,66.66666666666666,3,100.0,2.0,66.66666666666666,3,100.0,2.0,66.66666666666666,2894692.0,2777654.0,117038.0,101.0,150.0,26.0,176.0,88.46153846153845,0.6752789747113993,available_image_padded,image,0.748532717341678,available_image_padded,image,,not_openable,none,0.7119058460265386,2,66.66666666666666,0.47460389735102576,0.7119058460265386,C1,On,On,LLM
ConfigurationSelectionExperiment_C1_2,2.0,10.0,0.0,3.17,103.0,77.0,2757.0,0.0,22.0,22.0,False,True,True,False,False,True,True,False,True,True,False,,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\job_reports\job_reports_1.json,gpt-56-terra,gpt-56-terra,2,2071918,1991183,80735,67,345319.6666666667,88,26,89.47368421052632,19,17,False,114,114,"{""CreateFile"": 17, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 15, ""GetFileTree"": 2, ""GetSignature"": 10, ""GetUsage"": 10, ""ReadFile"": 25, ""ReplaceFile"": 23, ""UpsertFinding"": 3}","{""CreateFile"": 17, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 15, ""GetFileTree"": 2, ""GetSignature"": 10, ""GetUsage"": 10, ""ReadFile"": 25, ""ReplaceFile"": 23, ""UpsertFinding"": 3}","{""Agentic"": 73, ""Deterministic"": 8, ""Scaffold"": 33}",23,17,2.0,15.0,25.0,10.0,10.0,3.0,23,17,2.0,15.0,25.0,10.0,10.0,3.0,,,9.0,9.0,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\markdown\ConfigurationSelectionExperiment_C1_2.md,11.03013,14.197219,3.1670890000000007,103.0,77.0,2757.0,10,0,0,0,0,0,0,0,0,0,9,4,0,0,True,C1,2,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C1\2,config_run,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\TaskMonitor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C1\2\TaskMonitor.png,0.5532175744330182,436,293,420,254,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\IntensityProfiler.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C1\2\IntensityProfiler.png,0.7597404471099417,877.0,493.0,770.0,454.0,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\ObjectTrackEditor.png,,,missing_migrated,,,,,,2.0,10.0,0.0,3.17,0.0,22.0,22.0,103.0,77.0,2757.0,2937.0,False,True,True,True,True,True,True,False,False,False,3,100.0,2.0,66.66666666666666,3,100.0,2.0,66.66666666666666,3,100.0,2.0,66.66666666666666,2071918.0,1991183.0,80735.0,67.0,88.0,26.0,114.0,89.47368421052632,0.5532175744330182,available_image_padded,image,0.7597404471099417,available_image_padded,image,,not_openable,none,0.65647901077148,2,66.66666666666666,0.43765267384765333,0.65647901077148,C1,On,On,LLM
ConfigurationSelectionExperiment_C1_3,3.0,18.0,153.0,3.43,118.0,94.0,3104.0,9.0,22.0,22.0,False,True,True,False,True,True,True,True,True,True,True,,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\job_reports\job_reports_2.json,gpt-56-terra,gpt-56-terra,3,2280343,2177572,102771,77,380057.1666666667,111,26,89.47368421052632,19,17,False,137,128,"{""CreateFile"": 23, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 11, ""GetFileTree"": 2, ""GetSignature"": 3, ""GetUsage"": 9, ""ReadFile"": 47, ""ReplaceFile"": 30, ""SearchFindings"": 1, ""UpsertFinding"": 2}","{""CreateFile"": 23, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 11, ""GetFileTree"": 2, ""GetSignature"": 3, ""GetUsage"": 9, ""ReadFile"": 39, ""ReplaceFile"": 29, ""SearchFindings"": 1, ""UpsertFinding"": 2}","{""Agentic"": 70, ""Deterministic"": 8, ""Repair"": 27, ""Scaffold"": 32}",30,23,2.0,11.0,47.0,9.0,3.0,2.0,29,23,2.0,11.0,39.0,9.0,3.0,2.0,1.0,1.0,9.0,9.0,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\markdown\ConfigurationSelectionExperiment_C1_3.md,82.935577,86.367824,3.432247000000004,118.0,94.0,3104.0,18,153,0,0,0,0,0,0,0,0,9,0,0,9,True,C1,3,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C1\3,config_run,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\TaskMonitor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C1\3\TaskMonitor.png,0.5930451405638691,436,293,420,254,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\IntensityProfiler.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C1\3\IntensityProfiler.png,0.7829110967806,877.0,493.0,769.0,454.0,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\ObjectTrackEditor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C1\3\ObjectTrackEditor.png,0.8210999984362529,available_image_same_size,989.0,702.0,989.0,702.0,False,3.0,18.0,153.0,3.43,9.0,22.0,22.0,118.0,94.0,3104.0,3316.0,False,True,True,True,True,True,True,False,True,True,3,100.0,2.0,66.66666666666666,3,100.0,3.0,100.0,3,100.0,3.0,100.0,2280343.0,2177572.0,102771.0,77.0,111.0,26.0,137.0,89.47368421052632,0.5930451405638691,available_image_padded,image,0.7829110967806,available_image_padded,image,0.8210999984362529,available_image_same_size,image,0.732352078593574,3,100.0,0.732352078593574,0.732352078593574,C1,On,On,LLM
ConfigurationSelectionExperiment_C2_1,1.0,7.0,22.0,6.2,115.0,75.0,4720.0,5.0,25.0,25.0,False,False,False,False,True,True,True,True,True,True,True,,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\job_reports\job_reports_1.json,gpt-56-terra,gpt-56-terra,1,3980084,3832799,147285,119,663347.3333333334,36,26,77.27272727272727,22,17,False,62,62,"{""CreateFile"": 15, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 6, ""GetFileTree"": 1, ""GetSignature"": 2, ""GetUsage"": 2, ""ReadFile"": 8, ""ReplaceFile"": 19}","{""CreateFile"": 15, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 6, ""GetFileTree"": 1, ""GetSignature"": 2, ""GetUsage"": 2, ""ReadFile"": 8, ""ReplaceFile"": 19}","{""Deterministic"": 8, ""Repair"": 23, ""Scaffold"": 31}",19,15,1.0,6.0,8.0,2.0,2.0,,19,15,1.0,6.0,8.0,2.0,2.0,,,,9.0,9.0,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\markdown\ConfigurationSelectionExperiment_C2_1.md,14.197219,0.0,-14.197219,115.0,75.0,4720.0,7,22,1,1,0,0,2,0,0,0,2,1,0,0,True,C2,1,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C2\1,config_run,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\TaskMonitor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C2\1\TaskMonitor.png,0.6471666495984062,436,293,420,254,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\IntensityProfiler.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C2\1\IntensityProfiler.png,0.7677451041407236,877.0,493.0,770.0,454.0,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\ObjectTrackEditor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C2\1\ObjectTrackEditor.png,0.4268805261254802,available_image_padded,989.0,702.0,885.0,505.0,True,1.0,7.0,22.0,6.2,5.0,25.0,25.0,115.0,75.0,4720.0,4910.0,False,False,True,True,False,True,True,False,True,True,3,100.0,0.0,0.0,3,100.0,3.0,100.0,3,100.0,3.0,100.0,3980084.0,3832799.0,147285.0,119.0,36.0,26.0,62.0,77.27272727272727,0.6471666495984062,available_image_padded,image,0.7677451041407236,available_image_padded,image,0.4268805261254802,available_image_padded,image,0.61393075995487,3,100.0,0.61393075995487,0.61393075995487,C2,On,Off,LLM
ConfigurationSelectionExperiment_C2_2,2.0,77.0,169.0,6.21,111.0,89.0,5094.0,0.0,27.0,27.0,False,True,False,False,False,True,False,False,True,False,False,,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\job_reports\job_reports_2.json,gpt-56-terra,gpt-56-terra,2,4928102,4779508,148594,134,821350.3333333334,143,26,87.5,24,21,False,169,169,"{""CreateFile"": 29, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 28, ""GetFileTree"": 9, ""GetSignature"": 7, ""GetUsage"": 21, ""ReadFile"": 40, ""ReplaceFile"": 21, ""SearchFindings"": 1, ""UpsertFinding"": 4}","{""CreateFile"": 29, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 28, ""GetFileTree"": 9, ""GetSignature"": 7, ""GetUsage"": 21, ""ReadFile"": 40, ""ReplaceFile"": 21, ""SearchFindings"": 1, ""UpsertFinding"": 4}","{""Agentic"": 112, ""Deterministic"": 8, ""Repair"": 18, ""Scaffold"": 31}",21,29,9.0,28.0,40.0,21.0,7.0,4.0,21,29,9.0,28.0,40.0,21.0,7.0,4.0,1.0,1.0,9.0,9.0,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\markdown\ConfigurationSelectionExperiment_C2_2.md,50.010713,56.216409,6.205695999999996,111.0,89.0,5094.0,77,169,0,0,0,0,12,0,0,0,56,0,0,9,True,C2,2,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C2\2,config_run,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\TaskMonitor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C2\2\TaskMonitor.png,0.6349828520909586,436,293,420,254,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\IntensityProfiler.png,,,,,,,,missing_migrated,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\ObjectTrackEditor.png,,,missing_migrated,,,,,,2.0,77.0,169.0,6.21,0.0,27.0,27.0,111.0,89.0,5094.0,5294.0,False,True,True,True,False,False,False,False,False,False,3,100.0,1.0,33.33333333333333,3,100.0,1.0,33.33333333333333,3,100.0,1.0,33.33333333333333,4928102.0,4779508.0,148594.0,134.0,143.0,26.0,169.0,87.5,0.6349828520909586,available_image_padded,image,,not_openable,none,,not_openable,none,0.6349828520909586,1,33.33333333333333,0.2116609506969862,0.6349828520909586,C2,On,Off,LLM
ConfigurationSelectionExperiment_C2_3,3.0,88.0,47.0,5.12,113.0,102.0,3794.0,0.0,23.0,23.0,False,True,True,False,False,True,True,False,True,True,False,,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\job_reports\job_reports_2.json,gpt-56-terra,gpt-56-terra,3,3961562,3842539,119023,92,660260.3333333334,58,26,85.0,20,17,False,84,84,"{""CreateFile"": 15, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 12, ""GetFileTree"": 1, ""GetSignature"": 5, ""GetUsage"": 4, ""ReadFile"": 17, ""ReplaceFile"": 19, ""SearchFindings"": 1, ""UpsertFinding"": 1}","{""CreateFile"": 15, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 12, ""GetFileTree"": 1, ""GetSignature"": 5, ""GetUsage"": 4, ""ReadFile"": 17, ""ReplaceFile"": 19, ""SearchFindings"": 1, ""UpsertFinding"": 1}","{""Deterministic"": 8, ""Repair"": 44, ""Scaffold"": 32}",19,15,1.0,12.0,17.0,4.0,5.0,1.0,19,15,1.0,12.0,17.0,4.0,5.0,1.0,1.0,1.0,9.0,9.0,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\markdown\ConfigurationSelectionExperiment_C2_3.md,86.367824,91.487604,5.119780000000006,113.0,102.0,3794.0,88,47,0,0,0,0,0,0,0,0,0,0,0,0,True,C2,3,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C2\3,config_run,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\TaskMonitor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C2\3\TaskMonitor.png,0.5354100336081596,436,293,420,254,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\IntensityProfiler.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C2\3\IntensityProfiler.png,0.7625150323574449,877.0,493.0,770.0,454.0,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\ObjectTrackEditor.png,,,missing_migrated,,,,,,3.0,88.0,47.0,5.12,0.0,23.0,23.0,113.0,102.0,3794.0,4009.0,False,True,True,True,True,True,True,False,False,False,3,100.0,2.0,66.66666666666666,3,100.0,2.0,66.66666666666666,3,100.0,2.0,66.66666666666666,3961562.0,3842539.0,119023.0,92.0,58.0,26.0,84.0,85.0,0.5354100336081596,available_image_padded,image,0.7625150323574449,available_image_padded,image,,not_openable,none,0.6489625329828023,2,66.66666666666666,0.43264168865520153,0.6489625329828023,C2,On,Off,LLM
ConfigurationSelectionExperiment_C3_1,1.0,9.0,27.0,3.28,116.0,0.0,1951.0,3.0,18.0,18.0,False,True,True,False,True,True,True,True,True,True,True,,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\job_reports\job_reports_1.json,gpt-56-terra,gpt-56-terra,1,1815427,1749187,66240,55,302571.1666666667,39,26,53.333333333333336,15,8,False,65,57,"{""CreateFile"": 16, ""FileDeprecated"": 9, ""ReadFile"": 19, ""ReplaceFile"": 21}","{""CreateFile"": 16, ""FileDeprecated"": 9, ""ReadFile"": 12, ""ReplaceFile"": 20}","{""Deterministic"": 8, ""Repair"": 25, ""Scaffold"": 32}",21,16,,,19.0,,,,20,16,,,12.0,,,,,,9.0,9.0,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\markdown\ConfigurationSelectionExperiment_C3_1.md,20.395736,23.671038,3.275302,116.0,,1951.0,9,27,0,0,0,0,0,0,0,0,0,0,1,8,True,C3,1,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C3\1,config_run,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\TaskMonitor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C3\1\TaskMonitor.png,0.589591874637163,436,293,420,254,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\IntensityProfiler.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C3\1\IntensityProfiler.png,0.7670947534415874,877.0,493.0,770.0,454.0,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\ObjectTrackEditor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C3\1\ObjectTrackEditor.png,0.30135764046290553,available_image_padded,989.0,702.0,996.0,727.0,True,1.0,9.0,27.0,3.28,3.0,18.0,18.0,116.0,0.0,1951.0,2067.0,False,True,True,True,True,True,True,False,True,True,3,100.0,2.0,66.66666666666666,3,100.0,3.0,100.0,3,100.0,3.0,100.0,1815427.0,1749187.0,66240.0,55.0,39.0,26.0,65.0,53.333333333333336,0.589591874637163,available_image_padded,image,0.7670947534415874,available_image_padded,image,0.30135764046290553,available_image_padded,image,0.5526814228472187,3,100.0,0.5526814228472187,0.5526814228472187,C3,On,On,Rule
ConfigurationSelectionExperiment_C3_2,2.0,1.0,38.0,2.6,120.0,0.0,1899.0,1.0,18.0,18.0,False,True,True,False,True,True,True,True,True,False,False,,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\job_reports\job_reports_2.json,gpt-56-terra,gpt-56-terra,2,2097280,2031024,66256,52,349546.6666666667,44,26,60.0,15,9,False,70,68,"{""CreateFile"": 16, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 4, ""GetUsage"": 1, ""ReadFile"": 15, ""ReplaceFile"": 24, ""UpsertFinding"": 1}","{""CreateFile"": 16, ""FileDeprecated"": 9, ""GetFileDiagnostics"": 4, ""GetUsage"": 1, ""ReadFile"": 13, ""ReplaceFile"": 24, ""UpsertFinding"": 1}","{""Agentic"": 25, ""Deterministic"": 8, ""Repair"": 6, ""Scaffold"": 31}",24,16,,4.0,15.0,1.0,,1.0,24,16,,4.0,13.0,1.0,,1.0,,,9.0,9.0,,,True,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\markdown\ConfigurationSelectionExperiment_C3_2.md,47.413002,50.010713,2.597711000000004,120.0,0.0,1899.0,1,38,0,0,0,0,0,0,0,0,0,0,1,0,True,C3,2,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C3\2,config_run,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\TaskMonitor.png,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\C3\2\TaskMonitor.png,0.5401582125633642,436,293,420,254,True,available_image_padded,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\IntensityProfiler.png,,,,,,,,missing_migrated,C:\Users\AVSREINK\source\repos\UIMigrationAgentTool\Python\ConfigurationSelectionExperimentAnalysis\data\images\original\ObjectTrackEditor.png,,,missing_migrated,,,,,,2.0,1.0,38.0,2.6,1.0,18.0,18.0,120.0,0.0,1899.0,2019.0,False,True,True,True,True,True,False,False,True,False,3,100.0,2.0,66.66666666666666,3,100.0,3.0,100.0,3,100.0,1.0,33.33333333333333,2097280.0,2031024.0,66256.0,52.0,44.0,26.0,70.0,60.0,0.5401582125633642,available_image_padded,image,,not_openable,none,,not_openable,none,0.5401582125633642,1,33.33333333333333,0.1800527375211214,0.5401582125633642,C3,On,On,Rule
