config,n,build_success_count,build_success_pct,partial_build_count_mean,partial_build_count_std,partial_build_rate_pct_mean,partial_build_hi_count_mean,partial_build_hi_rate_pct_mean,openable_dialog_count_mean,openable_dialog_count_std,openable_dialog_rate_pct_mean,errors_mean,errors_std,errors_median,hi_count_mean,hi_count_std,duration_mean_s,duration_std_s,cost_mean,cost_std,tokens_mean,tokens_std,plan_steps_mean,plan_steps_std,plan_success_rate_mean,ssim_mean,ssim_std,ssim_coverage_pct_mean,visual_quality_score_mean,visual_quality_score_std
C1,3,0,0.0,2.0,0.0,66.66666666666666,2.3333333333333335,77.77777777777777,2.3333333333333335,0.5773502691896258,77.77777777777777,15.0,4.358898943540674,17.0,4.666666666666667,4.509249752822894,3379.6666666666665,477.69271852659983,3.8800000000000003,1.0129659421717987,2415651.0,427750.4586987605,24.333333333333332,4.041451884327381,89.13630229419702,0.7002456451305309,0.0392574937927202,77.77777777777777,0.5482028832640844,0.1605445197911562
C2,3,0,0.0,1.0,1.0,33.33333333333333,2.0,66.66666666666666,2.0,1.0,66.66666666666666,57.333333333333336,43.93555887129847,77.0,1.6666666666666667,2.8867513459481287,4737.666666666667,659.606195645048,5.843333333333334,0.6264449962553243,4289916.0,552762.873272075,25.0,2.0,83.25757575757575,0.6326253816762103,0.017634469950567007,66.66666666666666,0.4194111331023526,0.20146100257933625
C3,3,0,0.0,2.0,0.0,66.66666666666666,3.0,100.0,2.0,1.0,66.66666666666666,8.0,6.557438524302,9.0,4.0,3.605551275463989,2063.3333333333335,42.61846235299126,2.69,0.5505451843400321,1888138.0,183903.07698078355,18.0,0.0,55.555555555555564,0.6043384374682047,0.10051321925337091,66.66666666666666,0.404283759454787,0.1975501404269215
C4,3,0,0.0,1.6666666666666667,0.5773502691896257,55.55555555555554,3.0,100.0,2.6666666666666665,0.5773502691896258,88.88888888888887,13.333333333333334,5.859465277082315,11.0,4.0,1.7320508075688772,3016.6666666666665,200.40292745699435,3.6199999999999997,0.6002499479383568,2758179.6666666665,230412.58440964838,18.0,0.0,53.333333333333336,0.5920568544433814,0.09923737028981008,77.77777777777777,0.4641577022230057,0.15308493514238378
C5,3,0,0.0,2.0,0.0,66.66666666666666,2.6666666666666665,88.88888888888887,1.6666666666666667,0.5773502691896257,55.55555555555554,31.333333333333332,17.214335111567145,24.0,3.3333333333333335,2.886751345948129,4930.333333333333,463.8548623581878,5.896666666666667,0.5372460640463861,4248631.666666667,884302.7837366188,26.0,0.0,89.85507246376812,0.4971154461096951,0.07201357559302946,55.55555555555554,0.2670636898424974,0.06459849374877683
C6,3,0,0.0,1.3333333333333333,0.5773502691896257,44.444444444444436,1.6666666666666667,55.55555555555554,1.3333333333333333,0.5773502691896257,44.444444444444436,47.666666666666664,48.95235779136009,30.0,1.0,1.0,4714.333333333333,566.0267955965807,6.496666666666667,0.3280751946327751,4832808.666666667,968964.5217036242,24.0,1.0,95.3102453102453,0.6134736234883927,0.05604871184090121,44.444444444444436,0.2798311204840141,0.14914164728857032
C7,3,0,0.0,2.0,0.0,66.66666666666666,2.6666666666666665,88.88888888888887,1.0,0.0,33.33333333333333,25.0,29.512709126747414,10.0,4.333333333333333,2.0816659994661326,2649.3333333333335,629.1695584922504,3.65,0.642105910267146,2697190.3333333335,506542.5188079805,18.0,0.0,53.333333333333336,0.5664186396174852,0.02969053398176427,33.33333333333333,0.18880621320582835,0.009896844660588093
C8,3,1,33.33333333333333,2.3333333333333335,0.5773502691896258,77.77777777777777,3.0,100.0,1.0,0.0,33.33333333333333,16.666666666666668,14.742229591663989,22.0,3.0,2.6457513110645907,3071.0,375.3238601528019,3.42,0.34828149534535996,2786133.0,216495.75993307584,18.0,0.0,64.44444444444444,0.5805295385591241,0.0014259744924004856,33.33333333333333,0.1935098461863747,0.0004753248308001591
